Time,Filer,Volume,Total,Used,Free,UsageRatio
1472285352,netapp-02,vs1_cumulus_clus5,6606028,4812904,1793123
1472285352,netapp-02,vs1_cumulus_clus1,6606028,5311211,1294817
1472285352,netapp-02,vs1_fusion_vol,716800,439313,277486
1472285352,netapp-02,vs1_websrvc,1459200,526,1458673
1472285352,netapp-02,vs1_labvdi2,1045954,888363,157590
1472285352,netapp-02,vs1_labpool7,486400,23447,462952
1472285352,netapp-02,vs1_reflab3,996147,665153,330994
1472287175,netapp-02,vs1_cumulus_clus3,9159884,5828329,3331555
1472287175,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472287175,netapp-02,vs1_xenoscope,1842872,972802,870070
1472287175,netapp-02,vs1_ftlvmw1,996147,729874,266273
1472287175,netapp-02,vs1_cumulus_clus5,6606028,4817309,1788719
1472287175,netapp-02,vs1_cumulus_clus1,6606028,5328229,1277798
1472287175,netapp-02,vs1_fusion_vol,716800,439313,277486
1472287175,netapp-02,vs1_websrvc,1459200,526,1458673
1472287175,netapp-02,vs1_labvdi2,1045954,888366,157587
1472287175,netapp-02,vs1_labpool7,486400,23447,462952
1472287175,netapp-02,vs1_reflab3,996147,665153,330994
1472288995,netapp-02,vs1_cumulus_clus3,9159884,5833516,3326368
1472288995,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472288995,netapp-02,vs1_xenoscope,1842872,973215,869657
1472288995,netapp-02,vs1_ftlvmw1,996147,729875,266272
1472288995,netapp-02,vs1_cumulus_clus5,6606028,4819690,1786338
1472288995,netapp-02,vs1_cumulus_clus1,6606028,5333497,1272531
1472288995,netapp-02,vs1_fusion_vol,716800,439313,277486
1472288995,netapp-02,vs1_websrvc,1459200,526,1458673
1472288995,netapp-02,vs1_labvdi2,1045954,888370,157584
1472288995,netapp-02,vs1_labpool7,486400,23447,462952
1472288995,netapp-02,vs1_reflab3,996147,665153,330994
1472290820,netapp-02,vs1_cumulus_clus3,9159884,5839477,3320407
1472290820,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472290820,netapp-02,vs1_xenoscope,1842872,973611,869260
1472290820,netapp-02,vs1_ftlvmw1,996147,729875,266271
