1472490976,netapp-02,n2_aggr0,376181,334807,41373,89 
1472490976,netapp-02,n2_aggr1,29718342,20752684,8965657,70 
1472492802,netapp-02,n2_aggr0,376181,334807,41373,89 
1472492802,netapp-02,n2_aggr1,29718342,20756197,8962144,70 
1472494624,netapp-02,n2_aggr0,376181,334807,41373,89 
1472494624,netapp-02,n2_aggr1,29718342,20798644,8919697,70 
1472496447,netapp-02,n2_aggr0,376181,334807,41373,89 
1472496447,netapp-02,n2_aggr1,29718342,20782543,8935799,70 
1472498268,netapp-02,n2_aggr0,376181,334807,41373,89 
1472498268,netapp-02,n2_aggr1,29718342,20829686,8888655,70 
1472500091,netapp-02,n2_aggr0,376181,334807,41373,89 
1472500091,netapp-02,n2_aggr1,29718342,20812079,8906262,70 
1472501917,netapp-02,n2_aggr0,376181,334807,41373,89 
1472501917,netapp-02,n2_aggr1,29718342,20857195,8861146,70 
1472503739,netapp-02,n2_aggr0,376181,334807,41373,89 
1472503739,netapp-02,n2_aggr1,29718342,20828712,8889629,70 
1472504478,netapp-02,n2_aggr0,376181,334807,41373,89 
1472504478,netapp-02,n2_aggr1,29718342,20890542,8827800,70 
1472506305,netapp-02,n2_aggr0,376181,334807,41373,89 
1472506305,netapp-02,n2_aggr1,29718342,20845880,8872461,70 
1472508127,netapp-02,n2_aggr0,376181,334807,41373,89 
1472508127,netapp-02,n2_aggr1,29718342,20897378,8820963,70 
1472509952,netapp-02,n2_aggr0,376181,334807,41373,89 
1472509952,netapp-02,n2_aggr1,29718342,20865779,8852563,70 
1472511772,netapp-02,n2_aggr0,376181,334807,41373,89 
1472511772,netapp-02,n2_aggr1,29718342,20914181,8804160,70 
1472513594,netapp-02,n2_aggr0,376181,334807,41373,89 
1472513594,netapp-02,n2_aggr1,29718342,20869996,8848346,70 
1472515416,netapp-02,n2_aggr0,376181,334807,41373,89 
1472515416,netapp-02,n2_aggr1,29718342,20917877,8800464,70 
1472517238,netapp-02,n2_aggr0,376181,334807,41373,89 
1472517238,netapp-02,n2_aggr1,29718342,20879870,8838471,70 
1472519062,netapp-02,n2_aggr0,376181,334807,41373,89 
1472519062,netapp-02,n2_aggr1,29718342,20926944,8791398,70 
1472520886,netapp-02,n2_aggr0,376181,334807,41373,89 
1472520886,netapp-02,n2_aggr1,29718342,20891957,8826384,70 
1472522710,netapp-02,n2_aggr0,376181,334807,41373,89 
1472522710,netapp-02,n2_aggr1,29718342,20937308,8781034,70 
1472524532,netapp-02,n2_aggr0,376181,334807,41373,89 
1472524532,netapp-02,n2_aggr1,29718342,20900224,8818117,70 
1472526355,netapp-02,n2_aggr0,376181,334807,41373,89 
1472526355,netapp-02,n2_aggr1,29718342,20943630,8774711,70 
1472528177,netapp-02,n2_aggr0,376181,334807,41373,89 
1472528177,netapp-02,n2_aggr1,29718342,20910280,8808061,70 
1472530000,netapp-02,n2_aggr0,376181,334807,41373,89 
1472530000,netapp-02,n2_aggr1,29718342,20953147,8765194,71 
1472531822,netapp-02,n2_aggr0,376181,334816,41365,89 
1472531822,netapp-02,n2_aggr1,29718342,20956929,8761412,71 
1472533647,netapp-02,n2_aggr0,376181,334807,41373,89 
1472533647,netapp-02,n2_aggr1,29718342,21038059,8680283,71 
1472535473,netapp-02,n2_aggr0,376181,334807,41373,89 
1472535473,netapp-02,n2_aggr1,29718342,20988640,8729702,71 
1472537298,netapp-02,n2_aggr0,376181,334807,41373,89 
1472537298,netapp-02,n2_aggr1,29718342,21066729,8651613,71 
1472539121,netapp-02,n2_aggr0,376181,334807,41373,89 
1472539121,netapp-02,n2_aggr1,29718342,21022304,8696037,71 
1472540947,netapp-02,n2_aggr0,376181,334807,41373,89 
1472540947,netapp-02,n2_aggr1,29718342,21095548,8622793,71 
1472542770,netapp-02,n2_aggr0,376181,334807,41373,89 
1472542770,netapp-02,n2_aggr1,29718342,21038716,8679625,71 
1472544593,netapp-02,n2_aggr0,376181,334809,41372,89 
1472544593,netapp-02,n2_aggr1,29718342,21099514,8618828,71 
1472546415,netapp-02,n2_aggr0,376181,334807,41373,89 
1472546415,netapp-02,n2_aggr1,29718342,21128285,8590057,71 
